Vname,UpName,Vlong,Source,Uptime,UpID,VID,RelatedVs,newDayviews,Sales,Price,Commission,TotalLikes,TotalComments,Changerate,PLink
WIS雪域冰肌套装 水乳控油收缩毛孔补水亮肤保湿护肤品男女士正品,狂小鹿?,40,淘宝,2019-08-03 17:04:45,99588156802,6720712663401303300,0,-31799,0,239.00,0,12054,82,0.68%,https://s.click.taobao.com/t?e=m%3D2%26s%3DkdsQM%2FG%2BuRxw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMTiU5EGVsSb479%2FTFaMDK6RPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM0RtkivV7nph2axXoiRa23gtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6N6Pj1ZlRbDv1OQaRwXPmWm0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b0b275f_0cda_17076245c6a_c515&xId=6HC5UOVNA8FEow1dkzH9c8eGuxU2y2xQ3D9QA8QSo2dkFp8MECD1CPvgAwPGdgHp0mVgiQPrWwlbMuhcy3cDVc&union_lens=lensId:MAPI@1582530059@0b14d137_0d86_17076245c6d_bb54@01
colorkey珂拉琪养肤蛋蛋粉底液遮瑕干油皮bb霜奶油肌持久保湿磨皮,喵招诗雨,59,淘宝,2019-08-18 18:07:11,55760493155,6726446329385471239,0,-34086,0,79.00,0,7212,128,1.77%,https://s.click.taobao.com/t?e=m%3D2%26s%3D0p2TTQPzMElw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMef5GJgaRUuS5x%2BIUlGKNpVPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMzBtTVCxsm6ujkGeFburKawtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6NRmJD7cRusz%2BzojT78svny0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB393npKgme0atfJmVZ8lw866zeN9GIIRwg%3D&union_lens=lensId:0b82dabf_0d40_17089a2621b_3fbd&xId=eJF2kNJXdI18gNR8AlqxbwUWnKZpH7wKRqDbFmH0Z4PSVpX2fXr8ie1nBg0q7HhcxU6LWxdlEdWg48Jw1QQOEY&union_lens=lensId:MAPI@1582857085@0b0b06ab_0dee_17089a2621e_2c3c@01
男士护肤品套装补水保湿控油清爽洗面奶水乳面部护理套装礼物极男,男生小课堂,10,淘宝,2019-06-17 11:29:20,2906745796572739,6703064249276583180,0,-39269,0,108.00,0,1460,9,0.62%,https://s.click.taobao.com/t?e=m%3D2%26s%3Dtdm6GcvLXCxw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMQeUk3J6jmKalovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMoC%2F%2FKFzL8NptIGu7ab1X1wtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6NXvIX3NiK959Z69MgZ5XW80y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b0f79e2_7da7_16ef3957156_246d&xId=pT5E4GoSfOlOw7MeAl48GpMp6NVbREP8FkVMxrgX1hDsg7Od3AzJORYmLdHgJZCoqyM7SeSrQPGptqINmKilx&union_lens=lensId:0b01f28b_14a6_16ef3957159_c9a1
露华浓我可以粉底液膏遮瑕保湿持久控油干皮亲妈奶油肌BB霜官方,黄三斤,59,淘宝,2019-08-19 17:49:12,62143628561,6726812778557984007,0,-50966,0,139.90,0,1343464,7672,0.57%,https://s.click.taobao.com/t?e=m%3D2%26s%3DZL%2Bb6O%2Bmjitw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMbtzol0zf4vs1aH1Hk3GeOhPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM4GBn4Pt0pWSWj5pV7S6dGM0Q9fK1X0AuhLjO8JFSuq5qGmoLahT%2BZz%2BFa8QW0pMbTc7jC1Dcr3S4%2FApvI96NZug3V6DBYIQBUgg0tWhUc7QcTNWtqRPezzPihM1enhJMVFzNXDvVTOYkiM0JmU9fSqK5FrSzWxEyPXsNY%2FsDjpw%3D&union_lens=lensId:0bba83d1_0ca2_16ec1be04bd_8d8b&xId=JlgHbiwsQmszaBBLnflJZPBoUMdb5BIFPQKYwLhw9ixTyBCESLwxD20YIgYZzN76swwJMmUeDTe5dgVKcLzPFm&union_lens=lensId:0b0b0a7f_0d39_16ec1be04bf_c975
轻生活 一次性洗脸巾女 棉柔巾洁面巾纯棉擦脸巾无菌抽取式3盒,加大号仙女,59,淘宝,2019-07-13 17:55:46,76938744118,6712899555823815949,0,-57224,0,59.00,0,15947,268,1.68%,https://s.click.taobao.com/t?e=m%3D2%26s%3DBmhu5WsUVsZw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMXYFaOp9hHWoxq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMMnB58%2F3VFWXeBY6ilUAgRQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6Op2VCpFVu0075QQ5l1UyaF0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b57b76e_0ca3_16e86ffb15a_0c1d&xId=50JdIGgmf4usw1kbCO0tz9ht3Pn11DuiZ2fM5Ba41MDQsjtzr4U9SAqBbbG4Y22icS9VUBB7GJFHU0xWL5whDx&union_lens=lensId:0b0fc015_6188_16e86ffb15c_e85b
老爸评测推荐优荃洋甘菊氨基酸洗面奶敏感肌孕妇敏感肌肤洁面膏,老爸评测,15,淘宝,2018-02-28 13:12:48,93389153804,6527468790060420360,0,-62383,0,108.00,0,15391,2296,14.92%,https://s.click.taobao.com/t?e=m%3D2%26s%3DkomKe0tqQSdw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMU%2F5AoW79T1kJ1gyddu7kN9PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMGSAgsyb%2FePl95wTBbqudswtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6Pjo3yzGrIHvz2owumGz%2FIu0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:TAPI@1587115080@0b58a109_0e90_171876e3b39_c936@01
凡士林修护晶冻润肤乳润肤露身体乳保湿滋润男女固体香膏多用正品,小王子本人,59,淘宝,2019-08-06 19:04:35,59118608713,6721970420788055307,0,-66285,0,18.70,0,1872966,31759,1.70%,https://s.click.taobao.com/t?e=m%3D2%26s%3DQRHJBNLLi8dw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMbXgMWqiPhNU5x%2BIUlGKNpVPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMXKEQHncUiLqxD6jDyaLIcAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6OuusxUYMUXgvqx7EOKH%2Bfh0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b57b76e_0c46_16ed7272056_65dd&xId=pViopLaBbjPaoJnrLGKGFVeMCf9Xs0UEQG2NAf1y6BmTKdelZdVzjqe8QSJ3RgZ56M6ENkyfXSWKPV13hsJ5lm&union_lens=lensId:0b0f8444_0c7b_16ed7272058_9ed8
WIS玻尿酸极润面膜 补水保湿提亮肤色清洁收缩毛孔紧致男士女正品,狂小鹿?,55,淘宝,2019-08-08 16:11:08,99588156802,6722338697452244236,0,-66899,0,138.00,0,653406,2371,0.36%,https://s.click.taobao.com/t?e=m%3D2%26s%3DRjBYq6Lyv%2B5w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMRygXCHWybAmt4hWD5k2kjNPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM0RtkivV7nph2axXoiRa23gtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6O9JMldW0VcLmEYSReIyp7f0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:TAPI@1587450653@0b58a10a_0f20_1719b6eaafb_43fd@01
WIS极润护肤品套装 水乳套盒补水保湿控油化妆男士脸部女官网正品,狂小鹿?,51,淘宝,2019-07-31 15:20:51,99588156802,6719624631751314702,0,-71352,0,169.00,0,35458,398,1.12%,https://s.click.taobao.com/t?e=m%3D2%26s%3DA1sul2GnBuNw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMXng7eGj98t079%2FTFaMDK6RPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM0RtkivV7nph2axXoiRa23gtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6Nef%2F9DW4e81QoDF0aIj0bx0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b013a8d_0c6f_16ebf84c302_2bab&xId=rWymKY4s5KrYbkKv3GXFzXxQXYGUkkqaAtC5zZEjBYWu6eWDhNjix1Tiz6iZJb7Mxv1ewRvG5oIMSJa0PDFFL7&union_lens=lensId:0b0fc015_0c87_16ebf84c303_8a81
欧莱雅吸油棒哑光控油24小时粉底液bb霜女持久遮瑕油皮亲妈35ml,以为会化妆,58,天猫,2019-06-03 12:07:02,58614692014,6697847190750055683,0,-72570,0,139.00,0,145324,2443,1.68%,https://detail.tmall.com/item.htm?id=563233800548
自然旋律海盐皂除螨皂硫磺洁面背部去螨虫男女洗脸手工非马油香皂,抖音严选好物,19,淘宝,2019-07-26 10:24:47,98669743953,6717585381728013575,0,-2827,0,29.90,0,117,22,18.80%,https://s.click.taobao.com/t?e=m%3D2%26s%3DAVuOXCI8xIJw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMWVRVDoiYv5Xlovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM9p2GoFRNGzi%2FLolYZDaU9wtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6OG4Mn1kqJLVmDnofIzvxDn0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB393npKgme0atfJmVZ8lw866zeN9GIIRwg%3D&union_lens=lensId:0b5832d4_6f49_16efa8c6f19_1fcd&xId=sKFZ2QgsGEqHZj8q7R1nvjHCCDT8YRSm18JqeGnYz8zmBTlmao1PQWrSmVc6c3RrW5Ts9NPU3FUxp9LTB1Mcje&union_lens=lensId:0b0f8444_1366_16efa8c6f1b_db30
朵拉朵尚（Doradosun）除螨皂硫磺皂非海盐皂去螨虫香皂除螨虫抑菌洗手皂肥皂洗脸洁面祛痘手工皂 除螨皂110g（赠同款）,微观小卡,59,京东,2019-07-13 14:09:09,2554883790607223,6712746534984862990,0,-2880,0,59.90,0,3607,71,1.97%,https://item.m.jd.com/product/44063911956.html
极地之悦烟酰胺身体啫喱身体乳夏季清爽保湿滋润香体女保湿补水,潘雨润 9.19JMSolution专场,36,淘宝,2019-07-24 18:58:37,81793710243,6717161694411509004,0,-2939,0,59.00,0,28407,325,1.14%,https://s.click.taobao.com/t?e=m%3D2%26s%3DJTrC9pc18%2BJw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMY6Ui1Ohh%2B20t4hWD5k2kjNPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMeC5EeQl4AF7SxpwOCJWFhQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6PUFQ2sI0%2BeyMOyq488g7zi0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b012f08_0c4b_16e4e702909_6d4f&xId=h0nkZ0aGBsbALIEw1GpnwrOo5m5kGn0F38JQDzNa2BfZuqbAIef1FFGYbAKSP6OZp35GJencaMr5rJvKncO9uq&union_lens=lensId:0b012096_5c89_16e4e70290b_aab7
卡姿兰微雾光持妆特雾粉底液混油皮亲妈非bb霜保湿遮瑕持久不脱妆,温精灵,59,淘宝,2019-09-25 18:46:56,62595850082,6740557805473910020,0,-2979,0,149.00,0,792950,4384,0.55%,https://s.click.taobao.com/t?e=m%3D2%26s%3DkJXeeFC4VfFw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMeP8zH27E25H8sviUM61dt1PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMBjkZmH5qnN6dSQDmZEa7EIwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxLEoVIzS8fnbxipjsaEU8cr6m7eto48lSM3LpV8PxofELDX7fgbbRgZCCZHO2wz56LMLuX8oI1TJNLX4pjPMa95I5xQGdra5ZcYl7w3%2FA2kb&union_lens=lensId:0bba83d1_0ca2_16e8be0e810_e5ab&xId=M0GDP5WG9cMkUSCeWhcdYXmhnLnrOyADJKPuaPs6XRpwW2pRivFCrjIqM8POt1aYAtt8vnOIS84xz2jMjMYWsI&union_lens=lensId:0b0ffe7d_311e_16e8be0e812_c196
ZEESEA滋色天使丘比特气垫BB霜女蘑菇保湿隔离遮瑕持久cc粉底液,慧媛☀️,43,淘宝,2019-09-03 18:14:56,95395578612,6732385683131927815,0,-3131,0,69.90,0,14890,337,2.26%,https://s.click.taobao.com/t?e=m%3D2%26s%3D0HV6bNXMNIZw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMcdX3U1E7H3x5x%2BIUlGKNpVPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMelv3tKv9khcDEWDo3Q4blAtkyqhBb5%2B4x8PUddoNe3CezgG9Nfqey2l3ckdzz6jSm1POVDBApHzdbpnBaeep8ZPCStNUQSx2bbvOA7UcWrpPUTXRfTxtdOeA%2FTvyFkOPlZTBKgNz8E8geG%2FMcDSi0sYOae24fhW0&union_lens=lensId:TAPI@1588122635@0b08480f_0e56_171c37c4d60_cbcf@01
欧丽源电动眼霜淡化细纹黑眼圈眼袋提拉紧致补水保湿女学生,白衣未央,19,淘宝,2019-05-19 19:26:19,61738533254,6692577673765522702,0,-3242,0,49.98,0,61086,1456,2.38%,https://s.click.taobao.com/t?e=m%3D2%26s%3DEHRmoRUeEoJw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMeU6GN6EP92Axq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMeLpWqpD0AKYgjfnW0ARrTIwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RAP%2BWc6dB9tlPcfpBBFf2UMm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b0fe08b_0c85_16ebf7e9618_4691&xId=h5WCjbRUrCGl4ilymbBnzwS7qrLsh40zcOsAUQlMtAFuOeLZFhDcilMhE5hDQISNJtknAp2w7xIz4Lxehj3oLS&union_lens=lensId:0b0b00e4_0c8f_16ebf7e961a_c16b
宿系之源樱花纯露抗糖化提亮紧致柔嫩肌肤花水毛孔保湿收缩爽肤水,辣UU,58,淘宝,2019-08-22 11:25:06,105072331004,6727827049576189195,0,-3527,0,79.00,0,44572,352,0.79%,https://s.click.taobao.com/t?e=m%3D2%26s%3DOcTt%2FS3PBlBw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMfEusGiYy9Hj79%2FTFaMDK6RPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMG28tNWpJcGiuAQ6XdSdE7c0Q9fK1X0AuhLjO8JFSuq5qGmoLahT%2BZz%2BFa8QW0pMbTc7jC1Dcr3S4%2FApvI96NZh23mKkgqgF1fE63VpLQPZIcTNWtqRPezzPihM1enhJMVFzNXDvVTOYkiM0JmU9fSqK5FrSzWxEyPXsNY%2FsDjpw%3D&union_lens=lensId:0b82dabf_0c68_16ea6c0e5c2_424f&xId=v4ib2jBEnok3yC2whUjjs4k2Sc76L1YntaWWV0a8tVjBsafPSLGmfBtKw5RLzI3u7rxkSlNMYUYxYShSmvGayF&union_lens=lensId:0b8348ee_4304_16ea6c0e5c3_d406
御泥坊小布丁面膜清洁毛孔补水保湿修护冻膜涂抹式面膜出行便携女,太平公主重金求发,41,淘宝,2019-08-01 17:23:06,62241304201,6720126501074767108,0,-3700,0,89.00,0,13237,567,4.28%,https://s.click.taobao.com/t?e=m%3D2%26s%3DgpqsbgOha9xw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMTb2mPox%2BsXl5x%2BIUlGKNpVPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMaCUL0hSCNep3F80%2Fjgg5gP1SarTXhIOTrhzfEh3ilxbYR16Frqer%2F9kYvQZuIwx3oGeIQL4Fi9FdmahFDilq3Gxk1pofW7RCk8JK01RBLHZtu84DtRxauk9RNdF9PG1054D9O%2FIWQ4%2BVlMEqA3PwTyB4b8xwNKLSxg5p7bh%2BFbQ%3D&union_lens=lensId:0b57b76e_0d24_170aff9c157_646b&xId=U1WFYxQspIrr3Mk1i9QOX6w8NY5lzU1n2XmOeJIZ5xyXFWGycYu045VlcnxkbzfGwmqQxH4rycbDhdytHVeuVX&union_lens=lensId:MAPI@1583500345@0b0fa5cd_0ecb_170aff9c15a_e97e@01
萌鹿兔子香薰加湿器迷你usb家用静音卧室车载空气补水喷雾,会化妆的吃货,59,抖音小店,2018-11-01 13:08:23,64058278059,6618754639309311236,0,-3707,0,69.00,0,2528,270,10.68%,https://haohuo.jinritemai.com/views/product/item2?id=3305503339285987727&origin_type=2002001000&origin_id=6618754639309311236_3305503339277761560&alkey=1128_99514375927_6618754639309311236_3305503339277761560_011
马应龙眼霜去消减眼袋男女紧致淡化黑眼圈细纹补水学生八宝抗皱,桃桃爱吃桃?,52,淘宝,2019-05-23 17:33:20,106866259062,6694124488235306247,0,-3710,0,148.00,0,23101,50,0.22%,https://s.click.taobao.com/t?e=m%3D2%26s%3DihUx37WjC2pw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMYh5luskI7XL1aH1Hk3GeOhPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMMbva8CY85vtSt4W%2ByUQhbIwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RC0erE46O6mO%2FrUsUWFknkZk8JK01RBLHZtu84DtRxauk9RNdF9PG1054D9O%2FIWQ49pVxino%2Fzbzy8o1osRP5OTxgxdTc00KD8%3D&union_lens=lensId:TAPI@1586686456@0b8476a9_0f01_1716de1f37e_1313@01
WIS活氧泡泡面膜 提亮肤色补水保湿控油清洁毛孔去角质男女士正品,狂小鹿?,54,淘宝,2019-07-31 17:35:18,99588156802,6719629719177858317,0,-1039,0,99.90,0,1059325,6183,0.58%,https://s.click.taobao.com/t?e=m%3D2%26s%3DnWaq4m4B9dFw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMRh1WTEeNM6P5x%2BIUlGKNpVPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM0RtkivV7nph2axXoiRa23gtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6MHHv56nXXAr5Cuzt2CZ2eE0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b57b76f_0c71_16ec86c84f6_de6b&xId=kUiynuKuYP0K1hBWy2Z8cH5Mwa8g7rnjZ48007ahlmGQU3FggffiHM63oRdcMt1ssHyGNNuNvUEy9SS3DsJkSI&union_lens=lensId:0bb39b78_0c3e_16ec86c84f6_1dc5
林清轩山茶花润肤油护肤精华油30ml 修复屏障补水保湿修复痘印,周小狸_-,59,淘宝,2019-01-28 21:09:56,76457024187,6651496654270745868,0,-1058,0,597.00,0,114309,745,0.65%,https://s.click.taobao.com/t?e=m%3D2%26s%3Dhq9YubhBBW9w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMRZ1lPHvP45CJ1gyddu7kN9PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMKfmhy%2BRkjYB2MKj%2F%2BdE3QIwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RBdbM5xWJ2xfvMJAnbq7S0Vm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b582459_0c62_16e1aed9eb7_416d&xId=gkTFdqJHO9T4IQuh1wPYH5kNi4FRuB8lfCEiFXyAsZZWpbARFfRigio5E8NHBqJxIz0p0NBXxR2n0tnXTqBJlC&union_lens=lensId:0bb048ad_0cfb_16e1aed9eb9_c98c
日本BEAUCLAIR 雪美清酒粕面膜涂抹式清洁保湿去角质提亮肤色酒糟,我超爱吃烤鸭的,59,淘宝,2019-06-26 21:49:48,94891152957,6706732985841896712,0,-1067,0,118.00,0,31401,966,3.08%,https://s.click.taobao.com/t?e=m%3D2%26s%3DlDsC%2BoOVarRw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMSnkpY%2BsRL9wt4hWD5k2kjNPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM5Z7VbbctkosStXYM4zLiNwtkyqhBb5%2B4%2FKofRW9dzmeiGgWCb7aTnc3LpV8PxofEno%2F%2BOj2ZKbTOf9hgN%2FiQ%2B4fMHrGtjM01oVZEwXl39PCb8CqtWDeKiWZgqY9COVeCJvgVEvrKfjtAtC2qPY1AIztCrcixW%2BJIuk9wL6PFwHAhhQs2DjqgEA%3D%3D&union_lens=lensId:0b57b770_0c61_16fb178ad8a_944b&xId=LXpUJKxc8FmICIF2y4oEcRcdzreBXd1GnUQMBQXf7uEzkJwfLXmfzA3Vrqc6PXtHkBCu2Xp3tGWVO5vUeiKocB&union_lens=lensId:0b01eea0_0c8e_16fb178ad8b_3a58
男士防晒霜户外专用保湿隔离脸部面部美白喷雾防紫外线晒黑不增白,变帅秘诀,8,淘宝,2019-05-05 11:42:18,108690818366,6687086013614984459,0,-1121,0,69.90,0,153,1,0.65%,https://s.click.taobao.com/t?e=m%3D2%26s%3DfGMalk4M0%2Fdw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMS7wK9DDELNiMMgx22UI05ZPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMspbiVfYy0HoY8QmD1hVBaQtkyqhBb5%2B4%2FKofRW9dzmeiGgWCb7aTnc3LpV8PxofEno%2F%2BOj2ZKbTOf9hgN%2FiQ%2B5zLDDjdeX3bRwR6%2Bngvzz6b8CqtWDeKiWZgqY9COVeCJvgVEvrKfjtAtC2qPY1AIztCrcixW%2BJIuk9wL6PFwHAhhQs2DjqgEA%3D%3D&union_lens=lensId:0b083dd4_0c72_16ec235fd58_b1b5&xId=nYEdSwryMspZwyr06UkTB92FBXlO59YnpzJHX7qFX0WY8D0HWSM4pYRD9aWnCIT9E0zJ3oBjYu22WH14VsefQa&union_lens=lensId:0b08107f_0c8d_16ec235fd5a_7e8d
韩国KLAVUU克拉优女演员霜隔离妆前乳女保湿遮瑕隐形毛孔提亮肤色,乃提Guli,53,淘宝,2019-07-21 16:20:30,104645542169,6715779777648676109,0,-1123,0,139.00,0,237649,804,0.34%,https://s.click.taobao.com/t?e=m%3D2%26s%3DzzM1w%2FX0fP9w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMUmUuqOd%2FoX9lovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMBx1qcGbTKhosyOr%2BFtjGVc0Q9fK1X0AuhLjO8JFSuq5qGmoLahT%2BZz%2BFa8QW0pMbTc7jC1Dcr3S4%2FApvI96NZpUo%2BxOTLmxkZppfPRIKdn4cTNWtqRPezzPihM1enhJMVFzNXDvVTOYkiM0JmU9fSqK5FrSzWxEyPXsNY%2FsDjpw%3D&union_lens=lensId:TAPI@1588059767@0b84768d_0e9a_171bfbd047c_5b02@01
小雪梨韩国VT范特老虎绿水鬼睡眠面膜积雪草精华补水修护舒缓包邮,小雪梨梨梨SherryJ,38,淘宝,2019-06-16 12:39:55,57433394141,6702720072785382664,0,-1134,0,4.90,0,17616,325,1.84%,https://s.click.taobao.com/t?e=m%3D2%26s%3DktwWC0QYMRhw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMXYfycQK%2FxPVt4hWD5k2kjNPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMdjep1ZBtLZEWdxWvc6R0IAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6M98%2F3DYDfRKb6XN%2FjAScxl0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b0ad760_0c36_16ec0ae367d_cfe5&xId=JRKbXKjWj1bvldLT5YFJzUycDBnewcyvRIEvETww1ueznD5xrLrKCSTYWiSZU8eQjZ1a6v8uX6EZAdd2Oriseu&union_lens=lensId:0b0fcf04_0bbd_16ec0ae367f_3e81
